Date,SX5E,VSTOXX,FR_10Y,IT_10Y,ES_10Y,AAA_10Y,spread_FR,spread_IT,spread_ES,Refi,ret_sx5e,delta_vstoxx,delta_refi,delta_spread_FR,delta_spread_IT,delta_spread_ES
2020-11-25,3511.89990234375,20.78,-0.335,0.577,0.068,-0.5487161480566476,21.371614805664755,112.57161480566477,61.67161480566477,0.0,0.0011168060843965099,-0.5899999999999999,0.0,-1.0698799298682822,-0.3698799298682758,-1.3698799298682758
2020-11-26,3510.93994140625,20.23,-0.35,0.566,0.054,-0.5578160547899262,20.781605478992628,112.3816054789926,61.18160547899263,0.0,-0.00027338255316557836,-0.5500000000000007,0.0,-0.5900093266721278,-0.1900093266721683,-0.49000932667213704
2020-11-27,3527.7900390625,20.08,-0.344,0.56,0.061,-0.5575061289094765,21.35061289094765,111.75061289094764,61.850612890947644,0.0,0.004787832433228625,-0.15000000000000213,0.0,0.5690074119550239,-0.6309925880449612,0.6690074119550147
2020-11-30,3492.5400390625,22.91,-0.323,0.585,0.084,-0.5496842544259004,22.66842544259004,113.46842544259005,63.36842544259004,0.0,-0.010042347254442993,2.830000000000002,0.0,1.3178125516423869,1.7178125516424103,1.5178125516423933
2020-12-01,3525.239990234375,21.3,-0.283,0.642,0.122,-0.5156576019209256,23.26576019209256,115.76576019209254,63.76576019209256,0.0,0.00931923990096587,-1.6099999999999994,0.0,0.5973347495025223,2.2973347495024967,0.39733474950251946
2020-12-02,3521.320068359375,21.69,-0.285,0.604,0.106,-0.489175404356875,20.417540435687503,109.3175404356875,59.5175404356875,0.0,-0.0011125775546520097,0.39000000000000057,0.0,-2.848219756405058,-6.448219756405038,-4.248219756405057
2020-12-03,3517.10009765625,21.32,-0.314,0.567,0.076,-0.5285281364203134,21.452813642031337,109.55281364203134,60.45281364203133,0.0,-0.0011991245504661854,-0.370000000000001,0.0,1.0352732063438346,0.23527320634383386,0.9352732063438296
2020-12-04,3539.27001953125,20.82,-0.308,0.593,0.086,-0.5296154079176629,22.16154079176629,112.2615407917663,61.56154079176629,0.0,0.0062836825320757095,-0.5,0.0,0.7087271497349512,2.7087271497349548,1.1087271497349604
2020-12-07,3530.080078125,21.44,-0.342,0.577,0.054,-0.5613015189065695,21.93015189065695,113.83015189065696,61.53015189065696,0.0,-0.002599941000534604,0.620000000000001,0.0,-0.2313889011093373,1.5686110988906705,-0.0313889011093309
2020-12-08,3525.8701171875,20.54,-0.366,0.551,0.031,-0.5884381042211411,22.24381042211411,113.94381042211413,61.94381042211411,0.0,-0.001193308150013146,-0.9000000000000021,0.0,0.3136585314571576,0.11365853145716187,0.4136585314571519
2020-12-09,3529.02001953125,20.02,-0.362,0.542,0.021,-0.580264468743704,21.8264468743704,112.2264468743704,60.1264468743704,0.0,0.000892969980259571,-0.5199999999999996,0.0,-0.4173635477437081,-1.7173635477437301,-1.8173635477437102
2020-12-10,3522.31005859375,20.66,-0.356,0.527,0.026,-0.5835258649396518,22.752586493965172,111.0525864939652,60.95258649396518,0.0,-0.001903176532226464,0.6400000000000006,0.0,0.9261396195947711,-1.173860380405202,0.8261396195947768
2020-12-11,3485.840087890625,23.61,-0.381,0.522,0.006,-0.6148095761806123,23.380957618061228,113.68095761806124,62.08095761806123,0.0,-0.010407967626290556,2.9499999999999993,0.0,0.6283711240960557,2.6283711240960486,1.1283711240960486
2020-12-14,3503.9599609375,22.52,-0.372,0.511,0.005,-0.5929995565695565,22.09995565695565,110.39995565695564,59.79995565695565,0.0,0.00518467295489202,-1.0899999999999999,0.0,-1.2810019611055772,-3.281001961105602,-2.2810019611055736
2020-12-15,3521.5,21.73,-0.372,0.483,-0.014,-0.599475694303583,22.747569430358304,108.24756943035833,58.5475694303583,0.0,0.004993288867555876,-0.7899999999999991,0.0,0.6476137734026537,-2.152386226597315,-1.252386226597352
2020-12-16,3543.0,21.14,-0.329,0.504,0.027,-0.5456016619925665,21.66016619925665,104.96016619925666,57.26016619925666,0.0,0.0060867906800070445,-0.5899999999999999,0.0,-1.0874032311016535,-3.2874032311016634,-1.2874032311016421
2020-12-17,3560.8701171875,20.51,-0.335,0.506,0.031,-0.5701908146163914,23.51908146163914,107.61908146163914,60.11908146163915,0.0,0.005031104056447699,-0.629999999999999,0.0,1.8589152623824887,2.6589152623824788,2.8589152623824887
2020-12-18,3545.739990234375,21.63,-0.332,0.536,0.049,-0.5621708132151224,23.01708132151224,109.81708132151223,61.117081321512245,0.0,-0.004258049783162444,1.1199999999999974,0.0,-0.5020001401268992,2.197999859873093,0.9979998598730973
2020-12-21,3448.679931640625,27.26,-0.342,0.543,0.055,-0.5758626630457333,23.38626630457333,111.88626630457334,63.086266304573336,0.0,-0.02775535084428219,5.630000000000003,0.0,0.36918498306108916,2.069184983061106,1.9691849830610906
2020-12-22,3497.489990234375,25.21,-0.352,0.522,0.05,-0.5736288136004735,22.162881360047347,109.56288136004734,62.36288136004735,0.0,0.01405403626376034,-2.0500000000000007,0.0,-1.2233849445259821,-2.3233849445259978,-0.7233849445259821
2020-12-23,3539.260009765625,23.15,-0.312,0.562,0.079,-0.5324507486301204,22.045074863012044,109.44507486301204,61.14507486301204,0.0,0.011872102928978202,-2.0600000000000023,0.0,-0.11780649703530344,-0.11780649703530344,-1.217806497035312
2020-12-28,3575.409912109375,21.71,-0.328,0.509,0.059,-0.5391871813213847,21.118718132138465,104.81871813213846,59.81871813213846,0.0,0.010162161797750287,-1.4399999999999977,0.0,-0.9263567308735787,-4.626356730873582,-1.3263567308735844
